marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	14759496	R2CS8TZVQSXH5N	B0044YU60M	208558186	Medialink Wireless Router (150 Mbps) - Easy YouTube Setup Video (Part# MWNWAPR150N )	PC	5	0	0	N	Y	Works great	The internet signal in my home was REALLY terrible with my last Belkin model, so I figured I would try this out since it received such wonderful reviews. Since it has been hooked up (a little over a month) I have only had a couple of intermittent signals, and otherwise has been running smoothly and streaming my Netflix just fine. Serious improvement and would recommend the product to others. Seem to have excellent customer care as well with an introductory email and contact information, though I have not used the service yet (and hopefully will not have to).	2012-05-31
US	44673830	ROCPTXM013PT4	B00BT0NDB8	966587084	Arduino Uno 3 Ultimate Starter Kit	PC	5	0	0	N	Y	Good baseline	I purchased this for my nephew who is really interested in working with computers and related technology.  This has kept his interest for many days trying to create various settings and programs.	2013-12-29
US	44187213	RA9GXJINFEGGY	B00A412X6E	581369368	DigitalsOnDemand ® 13-Item Accessory Bundle for Apple iPad Mini / iPad Mini 2 Retina / iPad Mini 3 - Leather Case, Hard Cover, Screen Protector, USB Cables + Chargers	PC	5	4	4	N	Y	Very satisfied!	The product description was accurate and the quality of the items were more than acceptable. I got everything I needed in this bundle for my iPad mini and will probably purchase the complimentary bundle for my iPad 2. I would defientaly recommend this product to anyone who is looking for quality, quantity and a great price!	2012-12-20
US	24415980	R1N5CCPDJ3SAGX	B00BWYQ9YE	270050908	"Kindle Fire HDX 7"", HDX Display (Previous Generation - 3rd)"	PC	5	0	0	N	Y	Love Kindle's	I have purchased Kindle's for both of my parents and my son. They love them. The new May Day option is an awesome idea.	2014-05-19
US	10064591	R3I6TVOMBO4C9K	B00J2T6RM0	823152436	Epassion NEW (Android 4.0 - 1gb Ram) Solid Black 10 Inch Laptop Notebook Netbook Pc, Wifi and Camera with Installed Apps (Includes Mini Pc Mouse)	PC	4	0	0	N	Y	Four Stars	Love the device!  The only drawback is that my instruction book  is written in German!	2015-07-06
US	42511835	R181FY8LVFK3QW	B000RQSGYO	408814054	Logitech S220 2.1 Speaker System with Subwoofer	PC	1	2	3	N	Y	low quality and bad sound	i didnt expect much for a $22.00 set of speakers but i did expect them to work. i purchased these for a simple set to go on my second pc which isnt used as much and after 3 weeks of using them about every other day the power on/off switch broke right off, so now their stuck in the on position. over all the sound isnt very good at all, the wiring set up is quite annoying and they are of very low quality construction. this was my third logitech purchase in the past 10+ years when it comes to speakers, headsets. all three have had issues with the volume control. the only reason i purchased these was the reviews on amazon placed it above the other 2 compared sets. I will not be purchasing any logitech speaker sets or headsets ever again since they obviously have no quality control over their manufacturing and/or they just simply build low quality products in general.	2012-03-08
US	7798862	R3QLQJX6PYYGHO	B00PNOZTMC	504995406	"Ultimate Work Tote, ""Rhina Exotic"" Faux Croco Business Women's Laptop Tote With Padded 15.5"" Computer Compartment - Red"	PC	5	0	0	N	Y	I love the quality of the workmanship and the design of ...	I have tried several 'totes' to carry my 15&#34; laptop but none were big enough until this tote. I love the quality of the workmanship and the design of the tote. Not only is it big enough to carry my laptop there is still plenty of room to carry the computer charger, mouse and my folders for work and school and my cell phone. Well worth the money.	2015-05-31
US	39934914	R2MI2JSQQSJAGX	B00AVD4PQQ	823109338	Klu 7-Inch Android Tablet, Capacitive Touch Screen, 1.2 GHz Processor with Built In Camera	PC	3	3	9	N	Y	proscan purchased and received 3/26/2013 from amazoon	Amazon proscan 7in. Tablet. This tablet appears to be what I want and has amazon appstore loaded in as well as getjar and SAM which have many kid apps for fun an education. My tablet appears to have been defective tho. I am trying another prscan tablet and hope to write a better review. Amazon is replacing that one for me. Great!	2013-03-28
US	52812782	R1TVOY15YQX6GB	B001W26TIW	99680988	HOP Link Mediabridge Cat5e Ethernet Patch Cable - Rj45 Computer Networking Cord	PC	5	0	0	N	Y	This Ethernet cable does job!	This cable does the job for which it was purchased. I would purchase another, if needed, and/or recommend it to a friend.	2012-04-27
US	53027653	R1O4PA9XZHTVO1	B005BL4PHW	687546610	Bluecell 3 Pack of Purple Red Pink Stylus Universal Touch Screen Pen for Ipad 2 Ipod Iphone 4,4S,Kindle Fire,3g 3gs, Motorola Xoom, Samsung Galaxy Tab 8.9 10.1, Blackberry Playbook HTC Flyer Tablet	PC	3	0	0	N	Y	Your Get What You Pay For	We had to tape the head on the first stylus we used after about an hour of use.  But as long as the tape hold, we're fine.	2012-07-14
US	15805240	RXJB5M04KAQT8	B000VCTHM4	428702949	Generic 6 LED USB Digital Web Camera Webcam Plus Microphone for Laptop Notebook PC Live Chat Video (PC359A)	PC	3	0	0	N	Y	You get what you pay for....	This item took a long time to bedelivered, I payed more for S&H. My webcam came without instructions, and without description.  It does work, I spoke to my friend on SKYPE. The picture was the size of a large postage stamp. I wouldn't recommend this product.	2013-01-06
US	42154593	RPHTO25OSRNJL	B0085RZPP0	318826119	HP Envy 4-1030us 14-Inch Ultrabook (Black)	PC	5	1	1	N	Y	better then expected	nothing bad to say....more then I expected for the price and I would recommend it to anyone for casual internet surfing, school, and gaming.	2012-11-16
US	13850558	R330I1ROIKLI21	B006JTUJJS	901696654	Poetic(TM) Leather Case Cover With Stand for ASUS Eee Pad Transformer Prime TF201 Black	PC	4	11	11	N	Y	Pretty average case	"This case fits well, and has openings for both cameras and all the ports.  The velcro enclosure is secure, and the magnetic closure on the flap works just fine to keep the cover closed.  I don't have the keyboard dock (yet), but there are openings in the leather for the supports.  I'm not sure how well it will work to keep the case on it and attach it to the dock.  It is easy to use the table with the cover folded back, and the tab allows you to stand it up or lay it about 30 degrees from horizontal, which is a great position for typing.  Now for a couple of (minor) cons.  These aren't really defects so much as comments on how the case is made, in case any of these things really matter to you:  When I got it, it had the powerful chemical smell that other reviewers have commented on.  I hung it on a coat hanger and left it outside for two days to air out, and then it only had a slightly noticeable smell if you put your nose right up to it.  Now (about a week later), it just smells like leather.  It's hard to press the power and volume buttons, but this because of the way the tablet curves on the edge (the buttons are between being on the side and the back.  Any case that adequately protects the sides will probably have a similar issue.  You can only use the case as a stand in the landscape orientation.  In the portrait orientation, it is too front heavy and tips over.  Because the \\""bottom\\"" of the tablet is on the hinge side, you have to have the cover open to insert the charger.  It would be very convenient if there were a small hole in the case to expose the charging/dock connector with the tablet closed."	2012-01-19
US	9962410	R1ZDXE2LNPMR72	B006EKJ8UI	152851839	SanDisk Extreme SSD Parent	PC	5	0	0	N	Y	Very fast!	This drive screams and it comes pretty close to advertised speeds.  I cloned my regular  HDD to this drive and all went well.  Just remember if you have a newer laptop that has UEFI and you are going to clone your old drive, make sure the cloning tool supports UEFI.  I was able to use a trial version of a piece of software to get it done.  First tool I used I would get an error on boot.  Also had issues with updating the firmware for my drive.  the boot disk or USB drive would not load the firmware updater.  So I used another computer and the firmware update went fine. Also make sure you turn off file indexing and turn trim support on in Windows.  Got this drive from Amazon Gold Box deal for $150.  Best price I have seen.  It was way to good to pass up.  So happy I held out for a sale.	2013-06-07
US	52126715	R3PA8XMNSYR5YF	B00NQMKQ12	165146036	Optical USB Wired Mouse Mice for Computer PC Laptop Notebook	PC	1	0	0	N	N	This item came from a company in China so the ...	This item came from a company in China so the shipping time was excessive.  The mouse is built rather cheaply, even for plastic. During the first two months it would stop working on numerous occasions, appearing to reinstall the software or something. After two months, the left click button would no longer click.  Do not buy this product.	2014-12-21
US	28738009	R1L96VYZW4R3X2	B002BWOO2K	656693786	Iomega eGo MAC Eddition USB 2.0/FireWire 800/FireWire 400 Portable hard Drive	PC	1	2	3	N	N	cheap product, bad customer service	I got this product on sale.  I based this purchase on reviews from cnet and other tech websites.  I was specifically looking for an external hard drive that would not die if dropped a short distance.  I got this 11/13/09.  As of today, the hard drive has been dead for 1 week.  It won't connect to my pc.  I plug it in, the white light comes on, and there is no hard drive listed on my computer.  The top of the case is glued on.  There are no rivets or screws, so when the unit heats up the top comes off.  My biggest issue is with customer service.  There is no phone number listed for in warranty items.  There are phone numbers for sales.  Unbeknownst to me, from what I can tell, actual phone support costs extra, and there is no data recovery.  I'm going to try to chat with someone tomorrow, but I have to fax in my receipt first.  I already registered the item, so what is the problem?  I will update with more info, but am not optimistic.  This is the second hard drive I've lost due to dropping.  From now on, I'm going to get an online backup or invest in some flash drives.    1/31/10--I chatted online with a service rep.  This is where a phone would have been useful.  I would plug the drive in and it would make a grinding sound.  Iomega wanted to send me a new usb cord, but I asked for a new/refurbished drive.  There were 2 basic options--send the drive in at my own cost, and get a new one back, or pay $25 to talk to a phone rep--Iomega would send me a new drive, and I would send the old one back in the new one's box.  Credit cards cannot be processed over the internet, only over the phone, which is why you have to pay $25 to talk to someone.  Funny, since I seem to be able to put my card number in  many websites and get what I need without talking to anyone...  I send the drive  and got a new one.  We'll see how long this one lasts.    A few things I	2010-01-03
US	13602728	R2DUYDDIF7GRHL	B009TBTH3W	50690606	Stylus Pen, IC ICLOVER 10PCS Long Stylus Pen/Touch Screen Pen/Portable Pen For iPhone 4S 5S 5C 6 6Plus 6s Plus/ iPad/ iPod/ Samsung S4 S5 S6 Edge Plus Note 2 3 4 5	PC	5	0	0	N	Y	Cheap and Disposable	Work great until they don't.  Cheap and disposable.  The package of 20 lasts about 2 months of daily use on phone and tablet	2014-12-22
US	50183277	R1XX712AZ99SC0	B008GFREAU	391328525	"8.9"" HD display, 16 or 32GB with Wi-Fi, 32GB or 64GB with 4G LTE Wireless (Previous Generation - 2nd)"	PC	5	0	0	N	Y	So much better then the competition......	From color to speed it has it all and more .... good screen size and audio with as close to surround as you will find.  Retains a charge better then most items I own ...even older Kindle.  Stores WiFi connects so you don't have to search every time. Have not found any negative ......	2013-08-31
US	1636143	R3TP1Z08ZR8EGW	B00KYPCT5A	878737790	CaseBuy Ultra Thin Soft Silicone Gel Laptop Keyboard Cover Skin Protector for Toshiba Satellite C655 C655D C675 L655 L655D L650 L650D L670 L670D L750 L750D L755 L755D A660 A660D A665 A665D P750 P750D P755D P755 P770 P775 US Layout - Retail Packaging	PC	3	0	0	N	Y	bought around 6 months ago,	bought around 6 months ago, starting to bubble up and no longer lays flat - becoming too anno ying to use	2015-03-27
US	40270612	R1IVEFJKKKO3I6	B005DOK8NW	444569747	Amazon 5W USB Charger (also compatible with other android and iOS devices)	PC	5	0	0	N	Y	Greag Accessary	Love being able to recharge my Kindle with this adapter,  it charges faster than on my computer.  Easy to use with the charging cord that comes with your Kindle	2012-01-08
US	26985717	R3HS1NRVAKTO4M	B0036WTBFY	40893314	Original Design mouse pad 01	PC	5	0	0	N	Y	great mouse pad	Love it. have had for months now still works like a charm. I like that it has two sides and both are noticeably different.	2013-12-02
US	25454291	R5TLJ57QHGFAU	B008A2OG3C	150269510	Netgear CG3000D WiFi Modem Router (Charter, TWC, Cox Version) DOCSIS 3.0	PC	4	2	2	N	N	Does the job well	I have a small apartment and so far so good. Did not have to reset it in a few months so good. I like that its both a cable modem and wireless. I do not have the little stand for the vertical position but that's no big deal. I would recommend this product.	2013-08-04
US	36434175	R3KO3QO77LKEU8	B008RVPWMK	317249163	Sanoxy 9.7-Inch Vegan PU Leather Case and Stand with USB Keyboard for Android Tablet/PC, Black (SANOXY_USB-9.7KYB-BK)	PC	4	0	0	N	Y	9 inch Keyboard Kick Stand Case For Android Tablet	The case is perfect for my tablet, the only thing that I dislike is that the adapter for the keyboard did not fit my tablet.  Otherwise the tablet fits in the case perfectly.	2013-04-12
US	12233062	R2DXUZUXXKDMWF	B001D8GR00	180294643	Cisco-Linksys WRT54G2 Wireless-G Broadband Router	PC	5	0	0	N	Y	Solid Reliable Networking (Great for Hacking)	I have purchased two of these devices with the intent to hack and install DD-WRT on them.  Both have worked flawlessly as a client bridge in my uses.  I understand most people will not be hacking their routers, so this review is not reflective of the out of box experience.  Both routers were refurbished and have both been very stable and reliable with not problems whatsoever.  I highly recommend Linksys as a wireless network brand, my other router and cable modem are all Linksys and work great.	2010-09-10
US	35792183	R29WZVEFOI84AO	B00F8VYK1G	152361316	EBL 3.6V 1000mAh Two-Way Radio Rechargeable Battery for Motorola 53615 m53615 KEBT-071-A KEBT-071-B KEBT-071-C KEBT-071-D Talkabout 5950 T4800 T4900 T5000 T5800 T9500R (2 Pack)	PC	5	0	0	N	Y	Five Stars	works juat like a CHARM, easy to install and so far so good, no complains...	2015-05-26
US	26020708	RJULT7SICZ4WJ	B00812F7O8	53495501	SanDisk Cruzer Fit CZ33 USB Flash Drive	PC	5	0	0	N	Y	Perfect for use in the car without having a giant USB sticking out of your radio	I bought this for use in my truck. Most of the time I listen to satellite radio but occasionally when driving through tunnels or when I get sick of the music on Sirius I can switch over to this.<br /><br />As you can tell from the picture, this thing is TINY. If you plan on taking it out of your car or using it for different things I would advise attaching a string or key ring to it so you don't lose it.	2013-12-16
US	12481373	R3II6K9H0T8GR3	B0025VKUPW	915364745	Altec Lansing VS2921 30W 2.1 Speaker System with Subwoofer	PC	5	0	0	N	Y	Great Speakers -- Quality Sound	These speakers pack a great sound.  They are a little bigger than I thought (about 5 inches long) but the size is compensated for by the quality of the sound.  Great purchase, good service, fast shipping.	2013-08-30
US	14703340	R3FF7U87EF45DF	B00FJ84U36	801307764	Gaming Aluminium Mouse Pad	PC	5	0	0	N	Y	Five Stars	Very thin but sturdy. Nice feel to it, durability is good and tracking is improved immensely.	2015-04-26
US	23923493	R32JSDXXA5APPV	B002TLTGM6	929036841	Apple Magic Bluetooth Mouse (MB829LL/A)	PC	5	1	1	N	Y	The Most Beautiful Device Ever!	The Magic Mouse from Apple has to be the most beautiful piece of device/gadget I have ever seen and  owned period.  The design of most mice today is so ergonomically driven in return yields designs that are not so aesthetically pleasing.  The Magic Mouse is different.  It seems as Jonathan Ive has totally neglected about ergonomics.  He just went ahead with sculpting a form to make the most beautiful device ever.  I have to admit, it took me two days to get used to the device, and at one point I even thought of switching back to the old Mighty Mouse or a Logitech Mouse.  But then I decided to continue using the Magic Mouse for a few more days.  To my surprise, I've gotten used to it, and grow to like how my hand hover over it effortlessly.  To those who thinks the Magic Mouse is uncomfortable, give it a few more days.  Trust me you'll find that this is not only the most beautiful device, it is quite comfortable once your hand readjust to it.	2009-11-05
US	26310093	RICH9MTLA40QE	B00BWYQ9YE	270050908	"Kindle Fire HDX 7"", HDX Display (Previous Generation - 3rd)"	PC	4	2	2	N	Y	Great product	Love my kindle fire HDX 7&#34;. The special offers (ads) don't bother me, not worth the money to not have them in my option, but what does bother me is the 16GB.  It has already filled up fast and I barely got it. Also, the lack of support for the Google Play store is a major issue for some of us. I like the Amazon app store but until it has a lot more apps or access to the Google play store, this will be a deterrent to purchasing another Kindle for me.	2013-12-28
US	14678756	R2ONCS24G1RHV1	B005BZNDS0	805312545	"Asus Class (21.5"") LED Monitor"	PC	5	1	2	N	Y	2+ Years of Flawless	24&#34; is an ideal size for an office monitor. 1920x1080 packs a lot of pixels and is great for Full HD video. Crisp, bright, adjustable to whatever your preferences. No dead pixels. Easy to mount to wall. I use an articulating wall arm. Perfect for flexibility in positioning.	2014-02-04
US	52193065	R29Y3UXOOS4H0Q	B0018O9JIG	363822266	IOGEAR USB 2.1 Bluetooth Micro Adapter (GBU421)	PC	4	0	0	N	Y	Small and inexpensive	This is great for laptops that don't have built in bluetooth. It does not have plug in play, but I think that's because it's too small to have that plug and play feature. You'll have to install the drivers with the given CD or download it on IOGear's product support page. The range isn't high, but that could also be an issue of other bluetooth devices connecting to it. However, I suspect that my ASUS Black Diamond Dual-Band USB WiFi adapter is interferring with it. When I plug it in the area of my computer where the ASUS is also plugged in, the audio cuts off randomly. When I placed the bluetooth adapter on a USB hub that is closer to me and further from the WiFi adapter, it works without any interruption.	2013-02-25
US	31266535	R346BP6T8AD50Z	B00B8A43CC	755135770	Chromo Inc Tablet - 7 inch HD touchscreen Android Tablet - Updated with TUV quality certification	PC	2	0	0	N	Y	Two Stars	I bought it in feb hardly have used it an the screen went completley white	2015-07-06
US	20455629	RPAPNJR11WSFK	B00KRM9AT8	282908147	Amazon Protective Cover for Kindle (7th Generation)	PC	5	0	0	N	Y	Cover for Kindle	Had a little trouble installing, but now it's great.	2015-07-25
US	42763273	RXRQ2PQXRZFM6	B00A23FXZ2	361490071	Leather Snugg iPad Case with Lifetime Guarantee Flip Stand Cover with Protective Premium Nubuck Fibre Interior for the Apple iPad	PC	5	0	0	N	Y	Soft texture is comfortable to hold and use.	I love this case! It seems like it is definitely going to last a long time. The soft texture is comfortable to hold and the stand options are great for reading books or typing during your lunch break!	2015-04-21
US	16917907	R1YG05JVZCH68D	B007M561UO	53858144	Visual Land Prestige 7-Inch Tablet	PC	5	0	1	N	N	Great All-Around Tablet!	Amazing 7 inch tablet. Super portable and super fun, easy Apps to download/use.<br /><br />Great battery life too - 7 hours.	2014-12-14
US	50416741	R129R27XYW80LX	B000ZH98LU	869521271	Logitech S150 USB Speakers with Digital Sound	PC	3	0	0	N	Y	It's either a 3- or 4- star rating.. ...	It's either a 3- or 4- star rating...very basic, not fancy...just what was needed.  So, in that sense, it met expectations.  Biggest minus is really basic volume controls.	2015-08-02
US	1031759	R2S2C23260H7TJ	B00GN6EKZG	790686631	ULAK iPad Mini 4 Case 2015 Release 360 Degree Rotating Stand Premium Slim Folio Smart Case Cover with Auto Sleep/Wake for Apple New iPad Mini 4(Green Tribal)	PC	1	0	0	N	Y	One Star	SO SAD...has sat in my drawer..never fit my ipad 1 was too big	2015-05-05
US	5011656	R3KM1EOCUWJIMP	B005DOK8NW	444569747	Amazon 5W USB Charger (also compatible with other android and iOS devices)	PC	4	2	2	N	Y	Had to have	Not sure why Amazon would sell a kindle without the little plug to go with the charger. Had to order this separately. Anyway, I received it very shortly after I ordered it...all is well.	2013-07-19
US	23586093	R37Z9C5TSFNSV7	B0094Z6N9Y	760859232	Digital AV HDMI Adapter to HDTV for the New iPad 2 3 iPhone 4S 4G iPod Touch	PC	1	0	0	N	Y	Cheap! Cheap! Cheap!	Tore apart and stopped working after the second use. Very disappointed! Don't waste your money! Spend a little extra somewhere else.	2013-10-30
US	34035163	R1R4SPPV2Q1LAJ	B00Q1UVA9I	449640855	T230-13 Case	PC	2	0	0	N	Y	Fulland Case not as Expected	I was somewhat disappointed because the case did block the IR port on the phone. Gave it to a friend who could use it and I replaced it with another product.	2015-06-21
US	53041649	R2CRLLO4SFQG0M	B000EPNES6	189958644	"Apple iMac Desktop with 20"" Display MA589LL/A (2.16 GHz Intel Core 2 Duo, 1 GB RAM, 250 GB Hard Drive, SuperDrive) (Discontinued by Manufacturer)"	PC	5	11	12	N	N	Awesome Machine	Great machine. I have used Macs before but never owned one. This is a truly great machine. Virtually with only 1 cable to connect the unit to the power plug (assuming you get the bluetooth keyboard and mouse)... The interface is great and the performance is amazing.	2006-09-21
US	37992492	R1V06WTB8XQA05	B00BIULEJC	355862762	[Upgraded Version] SHARKK® Wireless Computer Mouse High Precision Optical Mouse For Laptops PC Computers, With Scrolling and Back Buttons, 3 Adjustable DPI Levels, 2000 DPI, Nano Receiver	PC	5	0	1	N	Y	Great Mouse, Low Price	Action is smooth, mouse is comfortable, side buttons are handy, The only thing that bothers me is a weird battery bay, but I'm splitting hairs. This is a good wireless mouse for a very low price.	2013-11-22
US	50734158	R6JGN2T0A9YZ6	B00812F7O8	53495501	SanDisk Cruzer Fit CZ33 USB Flash Drive	PC	5	0	0	N	Y	Great Memory stick for my car stereo.	Wanted something low profile as I had just installed a new car stereo having a USB port. This has all the memory I need and is very unobtrusive when installed. All my other memory sticks stuck out 1 1/2 inches from the dash. This fits in very snuggly and is virtually unnoticeable.	2013-10-14
US	10649100	RTYAJMKSLZWTW	B00N36PUYO	243998287	God Is Within Her, She Will Not Fail. Psalm 45:5 Bible Verse Vinyl Car Sticker Symbol Silhouette Keypad Track Pad Decal Laptop Skin Ipad Macbook Window Truck Motorcycle	PC	3	1	1	N	Y	Its worth the price	It was SUPER difficult to get on but SUPER nice when it was finally finished	2015-08-14
US	38128345	R3LUI0VSFI5XAA	B000055XYB	512698908	"Compaq Presario MV540 Multimedia 15"" CRT Monitor"	PC	1	13	14	N	N	Possible Fire Hazard	I had this monitor and it started to make a loud noise one night and I could smell a strong odor of copper wire burning eminating from it. The screen was black on the sides and white down the middle.  When I hit the mouse to clear the screen and it started to make a shrill sound and I just pulled the plug.  I had this for less than a year. If your kids have this in their room please take care. I'm the only one that used this.	2002-01-18
US	16933175	RLZT6AVAP3GGT	B00N4OBHNI	685467408	Samsung 27-Inch Curved LED-Lit Monitor S27D590C	PC	4	1	2	N	Y	Overall its a great product. Bit pricey	Overall its a great product. Bit pricey. And the stand is too low, I had to get a riser. Also the built in speakers are good for system sounds, but for music/multimedia you'll want to get better ones.	2014-11-15
US	20096217	RMLGD3DDXD5RY	B00552PDCS	95377986	Rosewill 10-Inch Serial ATA III Flat Cable with Locking Latch (RCA-RU-10-SA3-90-RD)	PC	5	0	0	N	Y	Good Quality SATA 3 Cable, Reasonably Priced, Too	This is a very high quality SATA 3 cable that has a 90 degree plug on one end (to attach to your drive) and a straight plug on the other (to attach to your motherboard), The cable comes sealed in a magnetic resistant plastic package that must be cut opened, so you know you are getting a cable directly from Rosewill. The cable is flat and semi-flexible, and the quality appears high enough to last for some time. These cables are not that expensive, and since Rosewill has a very good reputation for much of their equipment, why not spend the few extra cents to ensure you have a cable that optimally performs up to SATA 3 standards.	2015-04-29
US	9426096	R35R0ADJUDFAD5	B00BCY1AA2	165882296	AmazonBasics USB Cable - 3.0 A Male to Micro B	PC	5	0	0	N	Y	Five Stars	Great price, great product fast delivery!	2015-02-16
US	51406139	R2Z2GZGD6U3CID	B00CM0XHNS	135742790	UE BOOM Wireless Bluetooth Speaker	PC	5	0	0	N	Y	and I am glad I did	These speakers really rock. Finding a PAIR of BLUETOOTH STEREO speakers is nearly impossible, and after looking at these, I took the plunge and bought two ... and I am glad I did! The app that it uses for make it stereo is user-friendly. Switching between different portable devices can be a little tricky if you decide you want to stream the music from your iPad instead of your iPhone, but it works. Simple setup, excellent quality, has mount for putting on tripod or will stand on their own. Charger and cable are first class.	2014-07-17
US	18113977	R3IS9SJH7AU038	B001F51G16	221985063	K740 Illuminated Wired Keyboard, USB, Black	PC	5	0	0	N	Y	love it!	i had been looking for a keyboard that we could use at night. this keyboard is just perfect for it! i could adjust the light intensity, keys are so soft and comfortable to press, very quiet. i am absolutely thrilled and proud to own one.	2010-10-18
US	48032062	R1DKYGB46DRK6E	B005BZNDS0	805312545	"Asus Class (21.5"") LED Monitor"	PC	5	0	0	N	Y	Beautiful monitor, so great in fact Ill be replacing ...	Beautiful monitor, so great in fact Ill be replacing another monitor that has been on the fritz with another one. Super light and just great display, the only issue I have is the monitor's stability on the provided stand wiggles more than I like.	2015-05-15
US	32944245	R3O0GGHKX7XD5Z	B008DVMRXG	103377697	Mediabridge USB 2.0 - Micro-USB to USB Coiled Cable (1-3 Feet) - High-Speed A Male to Micro B (Part# 30-004-02C )	PC	5	0	0	N	Y	I bought this bcs my verizon cord crapped out after ...	I bought this bcs my verizon cord crapped out after a months use. Very sturdily built. Seems heavy duty. the cord is about twice the guage as the verizon cord. All the right features. If you need to extend it alot, this might not be the one for you. For myself, it works just right	2015-08-03
US	41836014	R1QIYIVN0LEWZ6	B00HB7MUSU	36015517	iGadgitz Kindle Paperwhite 'BiView' Leather Case	PC	5	0	0	N	Y	Beautiful product	We like the design and the way that it can do so many different positions.  It's very sturdy and we are very happy with it!!!  Great price too, I'm glad I bought this online and I saved a lot of money compared to buying something similar locally.	2014-05-14
US	23962638	R2FT1MD041KJZ5	B009DJFGSA	991578110	Original Samsung VG-KBD1500 Bluetooth wireless Keyboard with TouchPad (2012 Korean/ English Model) for SAMSUNG 2012 Smart TV LED PDP	PC	2	0	0	N	Y	Two Stars	would not link to tv	2014-08-08
US	50999931	R1CK1ZU2YN74BB	B0000DIWTY	549480474	Sonnet Aria Extreme Wireless Cardbus Card (G54-CB)	PC	1	8	8	N	N	reliability problems	My original built-in Apple airport card died and Apple no longer sells one that works with the Titanium powerbooks (they only sell extreme which don't fit), so the Aria Extreme from Sonnet seemed like a logical solution as it was cheap, easy and faster than the original!  Just insert the card and zoom + much better reception....for a while.  It died after about 6 weeks.  After a week with online tech support, they sent me a new one.  After about 3 weeks, that one died.  I asked if they could please test this one to see what is going on, but they said no, they just throw them in a big bucket when they come back.  The 3rd one only worked for about a day.  So I assumed it was my titanium Powerbook and brought the card to the Apple store where is worked on 1 out of 4 new powerbooks I tested it on; the others it either crashed the machine or was not visable to the machine.  I don't know if there is another option, but this one is not a good bet.	2004-11-15
US	963838	RY398PNN9QL56	B007T1CTDE	562894502	Logitech M325 Wireless Mouse with Designed-For-Web Scrolling	PC	5	0	0	N	Y	Five Stars	Very comfortable. Nice little mouse.	2015-06-02
US	17114908	R2IEZLU3BZT9Q2	B003BLG2DY	480963533	CaseCrown Faux Suede Protective Sleeve with Shoulder Strap and Pocket (Blue Grey) for the Apple iPad	PC	2	0	0	N	Y	ipad case	This is okay, but did not perform as well as a hard case for transporting my ipsd. I works fine for storage.	2012-01-08
US	45471308	R8GK85MX0XKVC	B0006PK94Q	501769731	"Apple MacBook Pro MA464LL/A 15.4"" Laptop (2.0 GHz Intel Core Duo, 1 GB RAM, 100 GB Hard Drive, SuperDrive)"	PC	5	4	8	N	N	the true love of my long laptop relationships	"this is an apple marvel!Keyboard is the best I have ever used on any computer.  The heat that everyone mentions is not an issue for me.  The glossy screen is vivid and really makes the images come alive with brilliant clarity and color.  The last notebook I had was a 14\\"" ibook. This computer is so much thinner and easier to transport.  For the extra money this is a much sexier machine than the macbook."	2006-07-09
US	13373077	R1MIV62DQTXXV	B007BDJ5SM	698418198	Thermaltake V3 Black AMD Edition No Power Supply Mid Tower Case, Black VL800P1W2N	PC	5	0	0	N	Y	An awsome case	I like this case a lot, has quick disconnect hardware (plastic) clips inside to mount one side of devices, other side has dimples in case to hold where device screw holes are. So you can take apart without use of a screwdriver, I guess is you challenged? I don't like that the right USB is hardwired to be USB3, My MOBO only has USB2 and this leaves a dead usb on the fornt, waste of realestate, and a much wanted front panel second usb! that is the only thing I do not like,	2013-06-05
US	42814847	R3N2RZI20CY53D	B005890G8Y	904098182	"Kindle Touch, Wi-Fi, 6"" E Ink Display"	PC	3	0	0	N	Y	love it	First, let me say that I really like the functionality of the new devise.  I also like the feel of it in my hands.  My issue is that it seems to, on occasion, roll ahead a few pages, or back forty pages, and then I spend twenty minutes reading the same material again before I find my place in the book.  The glitch is random but it happened to me twice last night and several times the night before.  I have not dropped it nor have I been rough at all with it.  Not sure if the good folks at Amazon have heard this complaint or not but I'd sure like a patch or something to cure the issue.	2011-12-31
US	10704411	R2L2JHU43M7BD8	B005EJH6RW	907929317	AmazonBasics 3-Button USB Wired Mouse	PC	1	2	2	N	Y	Quit working month 3.	worked for three months, then began to wander about the screen, then quit.  At this price not worth returning or sending in for &#34;warranty&#34; work.  The Toshiba is new, got it at the same time as the wired mouse.  Got a new mouse over at Best Buy, and now works fine. Is there a minus one star?	2015-04-17
US	1084479	RY5TS44QGU49E	B007RXCWEU	219612299	"Toshiba C675D-S7109 17.3"" Satellite Laptop 1.5"" thin, Webcam with Facial Recognition, 4GB Memory, 320GB Hard Drive - Black"	PC	5	0	0	N	Y	"Toshiba C675D-S7109 17.3 ""Satellite Laptop  exelente"	Toshiba C675D-S7109 17.3 &#34;Satellite Laptop  exelente	2014-12-06
US	44409417	R3BGXY50ATRZZ6	B00SNTS00C	84229182	Belmont 5 Drawer Lingerie Chest (Walnut Finish)	Furniture	3	0	0	N	Y	Perfect to use in my closet	Perfect to use in my closet. Only thing is the railings on the sides of the drawer is just wood and plastic --so opening and closing it is a bit rough.	2015-03-24
